,0,1,2,3,4,5,6,7,8,9
0,-0.84468657,0.38433203,-0.7438786,-0.634222,-0.78332293,-0.11681113,-0.13096145,0.16830337,0.16817826,0.07634343
1,0.04171577,0.39465773,-0.21601045,0.37002498,0.11899567,-0.2244838,-0.08017382,0.20867172,-0.22221671,0.16674262
2,-0.28011167,0.54410654,0.33379644,0.2654826,0.0072921216,0.32553414,0.5618161,-0.3950842,0.88811845,0.44461724
3,-0.31895712,-0.47602,-0.6325993,-0.4874338,-0.51466244,-0.8712471,-0.20285255,-0.17048636,-0.27487305,-0.4987592
4,-0.24148999,-0.15345773,0.1631176,-0.14216971,0.18653536,0.3114332,-0.3254109,0.11981945,0.036503673,-0.104566514
5,-0.21751648,-0.09264633,0.09536815,0.3032065,0.085286856,-0.014966935,0.096622154,-0.17320676,0.3007244,-0.13180736
6,-0.870613,-0.9151608,-0.8229812,-1.0405331,-1.6315581,-0.8523486,-0.28238952,-0.7089772,-0.56790185,-1.1052119
7,0.07702184,0.15169477,-0.32466105,0.06987366,-0.28934073,-0.07788837,0.11911556,-0.22721905,0.099741995,-0.4293315
8,-0.12562844,0.07789573,-0.09973981,-0.1791346,-0.048359513,-0.5372657,-0.15106195,-0.17800409,-0.5059243,-0.24947548
9,0.24516082,-0.41678292,0.09440771,1.0395441,0.4151391,0.50578725,0.7342764,0.65115356,0.16432214,0.17340817
10,-0.19294834,-0.60827327,-0.68749917,-0.56554633,-1.0979859,-0.4592176,-0.57472825,-0.63842446,-1.040616,-0.59531695
11,-0.64628774,-0.31556684,-0.51609725,-0.2977603,-0.46084452,-0.8446567,-0.27513522,0.22021788,-1.1613996,-0.62599516
12,-0.5270084,-0.45042032,-0.68280554,-0.38449427,-0.11226575,-0.31022364,0.030300826,0.02347821,-0.14387292,-0.01134235
13,-0.5437531,-0.49760798,-0.87505245,-0.40739098,-0.28151214,-0.43501207,-0.070687234,-0.9705248,-0.7394989,0.17768595
14,-0.57128227,-0.56888723,-0.6265106,-0.67433685,-1.1207392,-0.65923077,-0.6060517,-0.7357815,-0.5392108,-1.0573823
15,-0.5352137,-0.18535852,-0.077819616,-0.6098716,-0.021367013,-0.13054879,-0.53294253,-0.56267035,0.044212043,-0.46375468
16,0.46651238,0.72593844,0.37589198,0.17908108,-0.024654388,0.17139405,-0.11088325,0.4732421,0.59426177,0.42393446
17,0.5688182,0.66050327,0.72458804,0.8025825,0.8260235,0.6855701,1.195992,0.666775,0.6038948,0.86882514
18,-0.21433103,0.022007525,-0.11016834,0.112730116,-0.32609987,-0.5828068,0.06970323,-0.42075837,-0.10337877,-0.39788342
19,0.91025776,1.5280432,0.014827728,0.9077749,0.7519138,0.5107713,0.8799885,1.3541147,0.76162136,0.5006266
20,0.025584117,-0.38544485,-0.41670924,-0.17884356,-0.39038,-0.12071532,-0.23845859,-0.26220804,-0.1387371,0.030733198
21,0.4426738,0.20115277,0.30578864,-0.1626026,0.16947955,-0.22494927,0.24649046,0.18547189,0.20222367,-0.30038327
22,0.2753054,0.1379267,0.38494867,0.43590102,0.066218495,0.46672416,0.2923581,0.53633213,-0.69564986,0.24053909
23,-0.20262152,-0.257317,-0.105733335,-0.6831633,-0.2626112,-0.14230202,-0.54949814,-0.7565291,-1.2411875,-0.2908061
24,-0.3244079,-0.21185167,-0.7999048,-0.43841052,-0.61809564,-0.28868023,-0.086263336,-0.19407922,0.023625731,-0.23779094
25,-0.74195313,-0.666438,-0.5782662,-0.52931654,-0.8037232,-0.37833852,-0.8596207,-0.7265965,-1.0161645,-0.52698684
26,-0.75634825,-0.051567137,-0.2864076,0.053872883,-0.36281788,-0.5835876,-0.95624816,-0.6834002,-1.5518353,-0.83997464
27,-2.1626365,-1.865454,-2.1398368,-3.014812,-2.1458068,-1.6814697,-1.8147347,-2.1115928,-1.7859348,-2.3056498
28,-0.9503244,-1.3225095,-1.2437644,-0.62718546,-1.0468899,-0.69908106,-0.7343364,-1.5005288,-0.8260775,-0.96613276
29,-0.46332216,0.03965795,-0.47762674,-0.3429234,-0.26669368,-0.2990721,-0.37687013,-0.703405,-0.4610281,-0.48134452
30,-0.5001449,-0.21382892,-0.62665087,-0.87278897,-0.3465605,-0.4665197,-0.6322137,-0.3270397,-0.59320503,-0.9750156
31,-0.078701556,-0.22996858,0.042086985,-0.27959454,-0.031249166,-0.3258809,-0.24043262,-0.5453801,-0.36085856,-0.26894462
32,-1.270137,0.28956896,-1.8935341,-1.4079511,-1.880346,-1.3340598,-1.3921082,-2.0964446,-0.6741327,-1.933779
33,-1.6177558,-1.4588106,-1.8120221,-1.6229343,-1.8912084,-1.5513922,-1.3830405,-0.64492506,-1.4620119,-0.97313225
34,-0.3804797,0.0040917397,-0.46827364,-0.41755748,0.12967044,0.09297997,-0.4237712,0.30768722,-0.23936644,-0.9394461
35,-4.869716,-4.146339,-4.261129,-3.3102374,-5.3091984,-3.2662625,-4.474702,-3.8629243,-3.688556,-3.2170846
36,-3.908277,-3.0159142,-3.577303,-2.7018332,-3.2731354,-2.9039078,-3.3196964,-2.6102426,-3.1072357,-3.1963084
37,-2.1889515,-2.2087927,-1.8535146,-2.2004833,-2.2254152,-1.895228,-2.0920422,-2.3046222,-2.476828,-2.2571232
38,-0.74615157,-0.804543,-0.8903868,-0.5914165,-0.42287287,-0.89383227,-1.0358558,-0.74712485,-0.92304766,-0.8590293
39,-3.1686032,-3.9070034,-2.5766923,-3.2425656,-4.210515,-3.7807322,-4.5431495,-2.965135,-3.7232728,-4.217752
40,-3.7578447,-4.5261273,-4.217955,-3.677891,-3.952662,-3.7168403,-2.9593186,-4.713277,-3.7501993,-4.1239834
41,-3.5549278,-2.8876505,-2.4684558,-2.7390566,-2.589202,-3.4605727,-2.9022431,-2.3377714,-2.9107246,-3.6420548
42,0.61007166,0.18897939,0.589183,0.34732357,0.20181604,0.14172651,-0.19877544,0.08535591,0.21188822,0.3799722
43,-0.510957,-0.008874118,-0.74142176,-0.11218196,-0.4495232,-0.7364069,-0.44536018,-0.120435,-0.37603945,-0.37457973
44,-0.153225,-0.0928728,-0.2413503,-0.11229446,0.0026937276,-0.21512301,-0.19914508,-0.07216586,0.019871965,-0.11106807
45,0.7867546,0.29971722,0.18755594,0.13217491,0.16826451,0.18838432,0.3719571,0.07615915,0.5968728,0.2758355
46,0.6726857,0.7851909,1.5999913,1.3120117,1.2735804,0.599049,0.39507067,0.987962,0.113179564,0.9314098
47,0.2063807,-0.35164016,0.631972,0.6053577,1.2099446,-0.45357317,0.10588381,-0.18557069,0.115728796,0.44682825
48,-3.5237827,-3.9556265,-3.7321715,-3.8321939,-3.1221764,-3.9684775,-3.4631479,-4.2672243,-3.793549,-3.9797575
49,-2.6836884,-1.5039368,-2.201771,-1.8780003,-1.6190612,-2.4966154,-2.8756826,-1.8987042,-2.635956,-2.4953303
50,-2.7923243,-4.071336,-2.347538,-2.3171828,-2.6355724,-3.8401155,-2.0065556,-4.1511054,-1.9353267,-2.322762
51,-1.4970977,-2.4688191,-2.0650592,-2.1982143,-2.0896478,-1.5061321,-2.5644608,-2.0570438,-2.5639,-2.29433
52,-3.5771594,-3.8315616,-3.154304,-3.3433776,-3.424552,-3.4923627,-3.5997314,-4.0571465,-3.8861692,-4.428609
53,-3.0979884,-2.5517998,-2.722865,-2.803278,-2.6584735,-3.2596705,-2.5956953,-2.3790898,-2.7084994,-2.5750015
54,-2.6989098,-2.1841574,-2.7270129,-3.807669,-3.9194741,-3.5064085,-3.3672786,-3.2025433,-3.406242,-3.6002145
55,-3.1078775,-3.1028266,-3.1636298,-2.5176024,-2.6704702,-2.40518,-2.0387204,-1.1496987,-2.0428438,-2.930507
56,-1.6072879,-0.9865914,-1.8572334,-1.5743855,-0.9991664,-1.7268701,-1.6116946,-1.1349908,-1.2802933,-1.0597798
57,-0.24968502,-0.25151396,-0.45650148,-0.28013906,-0.45769012,-0.4090252,-0.44676816,-1.0808337,-0.23959088,-0.16127104
58,-1.0618454,-1.067176,-0.6359016,-0.5520501,-1.0905623,-1.1128688,-0.6780752,-1.1041416,-1.2963216,-1.4752371
59,-3.4022007,-3.9254932,-3.988471,-4.1536174,-3.6083302,-3.7100835,-3.834687,-3.2852213,-4.4561653,-3.669972
60,0.35932913,0.3240833,0.420892,0.33247882,0.4062099,0.4133345,0.46905,0.25833303,0.4490363,0.009497434
61,0.018819496,0.17709115,0.3391078,0.283696,0.24251078,0.34856397,0.19507314,0.20968705,0.11430816,0.15899585
62,-2.210157,-2.1029212,-2.6816838,-2.5961199,-2.641829,-1.7331204,-3.0363,-2.06,-2.2039123,-2.1099167
63,-2.5821724,-2.6364026,-3.1673017,-2.8734207,-2.4443154,-3.0216508,-2.674753,-2.5357246,-2.3611012,-2.6684973
64,-2.4922156,-2.430807,-2.0011911,-3.1358242,-2.9742274,-2.0717084,-2.1243901,-3.074133,-2.7286618,-2.5737307
65,-2.8826962,-2.641355,-2.9194136,-2.59399,-2.7632656,-3.26657,-3.0948348,-1.9674842,-2.619156,-2.8956587
66,-2.0497699,-2.185602,-1.4852147,-1.4524915,-1.4947755,-1.5984204,-1.8463246,-1.8434186,-1.8443849,-1.8700844
67,-3.8248992,-2.7142723,-3.2736,-2.559548,-3.3827868,-3.1093364,-2.8245378,-3.3301091,-4.0618773,-2.4966345
68,-0.13377225,-0.3405856,-1.2459509,-0.97643054,-1.4198778,-0.96259034,-1.5125204,-0.34024778,-1.9382744,-1.2981262
