,0,1,2,3,4,5,6,7,8,9
0,-0.6944709,0.4052619,0.1642999,0.024205208,0.0014219582,-0.25988412,0.6430144,-1.1065468,-1.0072892,-0.35322934
1,-0.37403446,-0.13801184,0.8019512,0.73202723,0.048698194,0.24266681,0.14355132,0.56972706,0.6064194,0.27720582
2,0.3172858,0.24806157,1.5545136,0.20851174,0.8188948,0.32109836,-1.0816331,0.36957097,0.74998754,-0.1708753
3,-0.13956717,-0.022007823,-0.58902866,0.28581268,-0.9954602,0.32445684,-0.63359016,-0.2840472,-0.097606495,-0.76635
4,0.53472775,0.11514426,-0.021415055,0.051558614,-0.52684724,-0.11936271,0.31488648,-0.22699529,0.24778162,-0.40275574
5,-0.066468716,-0.79898673,-0.26398796,0.8173027,0.45519835,0.8022603,-0.5858512,-0.04397425,0.53608364,-0.25102115
6,-0.6974995,-0.15388873,-0.4976269,0.014888972,0.19698954,-0.55234313,0.023423672,-0.13142571,-0.10699737,0.3335923
7,-0.14371106,0.19684765,-0.56823653,0.0894717,-0.49727517,0.0619967,0.41825396,0.03969878,0.16474944,0.7327347
8,-0.17959839,-0.32642025,0.03715957,-0.3976218,-0.09002012,0.0918197,-0.5540667,-0.24820074,0.49974158,-0.35544312
9,0.38322252,0.20495054,0.4401178,1.0413888,-0.71097755,0.2182586,0.38453853,0.038200974,0.9301579,0.55416477
10,-1.4735845,-1.6164845,-0.8847209,-1.2654049,-0.69422793,-1.1106961,-1.2263618,-0.8395989,-0.31988406,-1.766185
11,0.25538185,-1.1462399,-0.043150306,-1.3657103,-0.3855785,-0.8700708,-1.901435,-1.5215014,-1.1394413,-0.38770026
12,-0.8542411,1.6155007,-0.73569715,-0.59571314,0.087412,0.38572782,-0.7410618,-0.30705652,0.63056445,0.35556388
13,-1.3093493,-0.9631676,-1.1163697,-0.13853915,-0.6591648,-0.4991213,-0.8582207,-0.18676266,-0.97843474,-0.4113649
14,-1.0277848,-0.21058732,-0.5005221,-0.3346628,-0.93804234,-0.30934298,-0.42088595,-1.0837662,-0.87538373,-0.85850114
15,-0.12023312,-0.8481112,-0.27833807,-0.8874912,-0.9988804,-0.59275436,-0.53923166,-0.71723855,0.19594646,-0.30545783
16,0.7715745,0.12627515,0.682267,0.28162763,0.4165678,0.3801793,0.5472581,0.71291304,0.63192225,1.2477751
17,0.48830092,0.70937514,0.8704395,0.2113078,1.134977,0.48349604,0.5018809,0.86143124,0.6207929,0.3997934
18,0.23743266,0.96884507,0.48828816,1.0128893,0.9720404,0.5171503,0.9076441,0.6627235,1.0856445,0.94433427
19,1.5666823,2.082532,1.1984975,1.7784874,1.9362502,1.4506097,1.6152126,1.3282318,2.061534,1.6607285
20,-0.10025323,-0.50182164,-0.09413323,-0.418729,-0.3885777,-0.38303882,-0.7533319,-0.17379466,-0.33026776,-0.49318647
21,0.10889751,0.14959162,-0.012590587,-0.85028195,-0.18318194,0.13499138,-0.29870933,-0.050686777,0.40633437,-0.38321498
22,0.22168714,0.06446871,-0.7989871,-0.02148202,0.49820602,1.3219569,-0.687147,0.3772612,0.9718578,1.245368
23,-0.27736408,-0.77467287,-0.70545477,-0.23483002,-0.12750876,-0.41492528,-0.14582491,0.0047748834,-0.35409582,0.025389358
24,-0.5477663,-1.3820235,-0.5748676,-0.23967826,-0.15341163,-0.25972778,-0.14772713,-0.12530093,0.005522132,0.052185312
25,-0.2890206,-1.2257302,-0.80921835,-0.12090927,-1.2620156,-1.1000308,-1.1664325,-0.3719122,-0.664896,-0.9507725
26,-1.6130631,-0.49036598,-0.67010564,-1.2135092,-1.6057967,-0.59747326,-1.331115,-0.35184342,0.38875777,-1.7523496
27,-2.6919024,-1.6643414,-1.9752384,-2.9541156,-1.6530272,-1.0566616,-2.6090055,-0.39409983,-2.2772796,-2.113891
28,-1.2610136,-0.78882694,-0.7265029,-1.5357523,-0.96162254,-1.3390049,-1.317441,-0.8523934,-0.9416134,-0.77097404
29,-0.43862164,0.11518437,-0.29909414,-0.49083304,-0.36121714,-0.3936114,-0.522252,-0.31674016,-1.0131729,-0.55422795
30,-0.36133748,-0.4060843,-0.5874182,-1.3209138,-0.48866886,-0.98284864,-0.8339621,-0.60728544,-0.6398826,-0.8692126
