,0,1,2,3,4,5,6,7,8,9
0,-0.6061273,0.23735774,-0.60612726,-0.3496412,-0.28016916,-0.09601107,-0.3059104,0.21809638,0.08517882,0.10343409
1,-0.16639811,-0.08839874,-0.26417723,-0.032486565,-0.16047665,-0.28337336,-0.5608412,-0.24837321,-0.47756115,-0.04753375
2,-0.029698998,0.042064488,0.15104377,-0.15965223,0.18677978,0.303106,0.24156874,-0.29462504,0.2993474,0.13243124
3,-0.16796887,-0.4510337,-0.26323846,-0.5521581,-0.52220523,-0.85741246,-0.4116462,-0.24876237,-0.68506175,-0.36048636
4,-0.54292977,-0.24258092,-0.42984697,-0.32872242,-0.18179125,-0.31947684,-0.08573574,-0.17538252,-0.32825738,-0.51645124
5,-0.5684459,-0.04459232,0.20101067,-0.055696607,0.11651784,-0.540126,-0.052476212,-0.28580916,0.013660669,0.013660669
6,-1.8030988,-1.7799661,-0.99351996,-1.4095349,-1.8209803,-1.3705788,-0.97060025,-1.2583644,-1.3829544,-1.4820303
7,-0.09785974,-0.016900659,-0.4060668,0.008965284,-0.31645715,-0.062384576,0.056914724,-0.22078735,-0.07724747,-0.34354234
8,0.11294345,0.036279857,-0.058763027,-0.20964497,0.0424996,-0.31790626,-0.20233238,-0.23766994,-0.2727216,0.08205095
9,0.28236982,0.087172255,0.08952367,0.5217076,-0.07240623,0.0532676,0.3630854,0.5295601,0.10501325,0.11753455
10,-0.24329185,-0.5393664,-0.87423265,-0.38279063,-1.0028515,-0.5599872,-0.49744025,-0.50430334,-0.7791096,-0.62605214
11,0.12519604,0.34375957,-0.09071803,0.047929525,-0.3635089,-0.39539772,0.21537662,0.2993805,-0.44784993,-0.009245947
12,-0.38196528,-0.63582253,-0.60345864,-0.18187866,-0.27302137,0.02160798,-0.26180333,-0.3403929,-0.71668726,-0.3737584
13,-0.46405798,-0.5674659,-0.5513356,-0.2244233,-0.4444965,-0.429195,0.16513056,-0.6586752,-0.619472,0.24539053
14,-0.71128017,-1.0258695,-0.5275555,-0.628147,-0.92650706,-0.66301197,-0.7327123,-0.5372954,-0.63083494,-0.95707226
15,-0.35884058,-0.6143621,-0.48856837,-0.5580862,-0.4994581,-0.48917055,-0.50673413,-0.47529304,-0.38298976,-0.60212797
16,0.32073888,0.57093805,0.59134007,0.22211164,-0.09006822,0.36720085,0.118827015,0.6194587,0.6806575,0.41119874
17,0.46978003,0.85550964,0.6717994,0.9978633,0.7757598,0.4940476,0.91464484,0.9866659,0.63044673,0.6899363
18,-1.0938371,-0.6263623,-0.6858486,-0.674579,-0.9424243,-0.979378,-0.9950541,-0.9944901,-1.1422545,-0.99591434
19,0.17381203,0.4453647,-0.23474231,0.048086584,0.18196476,-0.33705235,0.18640798,0.25508487,0.044414736,-0.020161629
20,0.268484,0.15462962,0.09278457,0.11121099,-0.005205974,0.22908023,0.072395936,0.0769456,0.15652409,0.33206406
21,0.27742627,0.2123652,0.17570335,0.16489655,0.3485493,-0.053157255,0.33490124,0.118736714,0.1321302,-0.06797463
22,0.095107645,0.68396795,0.34436435,0.39974493,0.24419427,0.29773417,0.25544167,0.60508627,-0.5142611,0.34756875
23,-0.11118902,-0.48501527,-0.37538478,-0.36317176,-0.24863555,-0.3252334,-0.2956208,-0.65468216,-0.5322021,-0.1804789
24,-0.10597277,-0.4126508,-0.55451596,-0.40390408,-0.6680019,-0.17210412,-0.16099344,-0.2148852,-0.05310066,-0.27541238
25,-1.0204983,-0.9458052,-0.57346654,-0.7268475,-0.64382005,-0.6353457,-1.0174446,-1.0349861,-1.0604527,-0.7390225
26,-0.089266896,-0.38350528,-0.16718352,0.039006144,-0.33750015,-0.4063493,-0.5832293,-0.27957857,-1.1659408,-0.61834216
27,-1.9029651,-1.447849,-1.8523564,-2.3680165,-2.1366405,-1.8320062,-1.9383323,-1.937626,-1.6964792,-1.9729865
28,-0.8330854,-0.94161344,-0.9448463,-0.7808963,-0.9669061,-0.54181176,-0.7041148,-1.1583133,-0.70608675,-0.8482102
29,-0.26153994,0.14549255,-0.34515297,-0.26319253,-0.20043448,-0.27612472,-0.35621363,-0.50489986,-0.4033332,-0.40054536
30,-0.15490717,-0.2555566,-0.28948617,-0.67027855,-0.17355275,-0.04783871,-0.5534458,-0.2572121,-0.34482026,-0.17517033
31,-0.19010586,-0.2742005,-0.13823786,-0.2609427,-0.13738644,-0.37843734,-0.33796352,-0.44737852,-0.22647858,-0.15528911
32,-0.9224457,-0.078668594,-1.3995459,-1.6076386,-1.6543968,-1.2348189,-0.98921543,-1.9307053,-0.9532255,-1.6181978
33,-1.5192567,-1.392177,-1.4471703,-1.5006063,-1.5488911,-1.522547,-1.2557147,-0.9759495,-1.3050865,-1.3463389
34,-0.5373387,-0.4955703,-0.611696,-0.13915813,-0.2807939,-0.1100077,-0.3353328,0.16612858,-0.34154886,-0.52853465
35,-4.417552,-4.732682,-4.407682,-3.4979296,-4.6405296,-3.7133884,-4.7421904,-4.0428114,-3.7379425,-3.37507
36,-3.7817335,-3.333923,-3.7715878,-3.0339718,-3.3353832,-3.3463185,-3.2474055,-2.861009,-3.435155,-3.017233
37,-2.1599038,-2.1803246,-1.8709946,-2.0743961,-1.8374959,-1.9531422,-2.0734277,-2.0417428,-2.1249003,-1.7347035
38,-0.6302968,-0.73515177,-0.8117773,-0.5540081,-0.34500417,-0.5215752,-1.1095748,-0.61008734,-0.8504777,-0.72849154
39,-3.3651037,-3.8741152,-2.9122388,-3.4774098,-4.1354628,-4.3613806,-4.599328,-3.112588,-3.9195795,-4.5866947
40,-4.138242,-4.827753,-4.1422434,-3.972922,-4.4584165,-4.0862684,-3.130607,-4.6101046,-3.8572674,-4.048629
41,-3.3457584,-2.742689,-2.8712997,-3.0121765,-2.7502444,-3.5282087,-3.1076233,-2.7362976,-3.0477183,-3.8273137
42,0.39507893,0.28128076,0.47198957,0.2152986,0.1417579,0.17912936,0.13062352,0.19543874,0.18545309,0.3792348
43,-0.4237556,0.03996536,-0.5171596,-0.28077275,-0.41182756,-0.55778456,-0.4844193,-0.25432384,-0.32103527,-0.41733843
44,0.01584512,-0.20344299,-0.027969843,-0.18050373,-0.13152769,0.02355808,-0.07711129,-0.19408855,-0.050752275,-0.24287319
45,0.6192771,0.29933846,0.3080577,0.25091922,0.088924766,0.2473763,0.29265153,0.20304504,0.38427627,0.4035361
46,0.23565948,0.37359363,0.5929273,0.31280354,0.45851535,0.29571083,-0.06893337,0.372163,-0.06893337,0.33147913
47,-0.31197238,-0.5227648,-0.28906468,-0.36711073,-0.09935795,-0.87314856,-0.5970791,-0.6112337,-0.5446373,-0.5232543
48,-3.3156033,-3.956313,-3.447174,-3.9617748,-2.9279046,-3.980838,-3.6220255,-3.7506227,-3.737221,-3.8034172
49,-2.893415,-2.4069881,-1.7538085,-2.3060617,-1.7631171,-2.5961742,-3.1619873,-2.4133549,-3.2133446,-2.577482
50,-2.5198922,-3.606485,-2.3658886,-2.5140328,-2.3998919,-2.9222987,-1.8854349,-3.3195848,-1.6006559,-2.5071135
51,-2.1422832,-2.886088,-2.6231897,-2.7998443,-3.0700192,-2.1668086,-3.0148475,-2.5891874,-3.0148475,-2.3759468
52,-3.5370274,-3.9928257,-3.1278138,-3.0558605,-3.2722452,-3.6759472,-3.2718766,-3.6885514,-3.9145708,-4.273715
53,-2.9032407,-2.7000003,-2.5413685,-2.756899,-2.726222,-3.1138363,-2.6748352,-2.1830926,-2.74751,-2.4572809
54,-2.9142814,-2.5296721,-2.8034039,-3.3416457,-3.642002,-3.2310371,-3.677597,-3.0292478,-3.4475276,-3.894978
55,-2.9159698,-3.090863,-3.0809069,-2.4547381,-2.4675624,-2.5500224,-1.9410505,-1.0426891,-2.200819,-2.7795825
56,-1.3643429,-0.99018824,-1.7837726,-1.5261917,-1.1439679,-1.3243585,-1.6045303,-1.2824101,-1.3331147,-1.1676636
57,-0.28915069,-0.27888012,-0.503886,-0.29773495,-0.25230485,-0.34041756,-0.33168268,-0.9152929,-0.19721246,-0.32263923
58,-1.1093765,-1.0488706,-0.75716436,-0.6921064,-1.129822,-1.0283827,-0.72121996,-0.9303096,-1.255614,-1.3125703
59,-2.6892788,-3.107143,-3.170986,-3.4872777,-3.0793116,-2.9038582,-3.2207494,-2.9892092,-3.2655866,-3.2044582
60,0.34686506,0.2865606,0.25535893,0.37056896,0.3991294,0.38119018,0.2862007,0.22011134,0.28296998,0.003927961
61,0.047447115,0.21539712,0.27838385,0.1832841,0.21024285,0.3635578,0.005932063,0.13968596,0.08058053,0.17767891
62,-2.334628,-2.8896947,-2.7812097,-3.0474095,-2.906168,-1.934957,-3.3924026,-2.6389136,-2.7464933,-2.4688065
63,-2.9587207,-3.2758167,-3.329007,-3.6503372,-3.1734502,-3.6375713,-3.2276826,-3.0318646,-3.1118598,-3.2581434
64,-2.4844,-2.291133,-2.0477228,-2.9084306,-3.0502598,-2.0205941,-2.4752426,-2.5726326,-2.4940963,-2.1749825
65,-3.3117526,-3.088434,-3.021251,-2.8249397,-3.0831077,-3.5123315,-3.4563093,-2.639826,-3.147434,-3.2905102
