,0,1,2,3,4,5,6,7,8,9
0,-0.06574741,-0.32899356,0.11510394,0.17710286,-0.17431071,-0.24766603,-0.09878409,0.007927448,-0.087669134,-0.07915127
1,-0.073246956,-0.22164732,-0.10755317,-0.057869405,-0.25446606,0.11019504,0.03350115,-0.16272473,0.16168004,-0.24642408
2,-0.10004786,0.3071395,0.18019058,-0.16083089,-0.06523551,-0.110667735,-0.1367198,0.003090322,0.29285952,0.17599529
3,-0.041964456,-0.19424227,-0.06620159,-0.16871643,-0.49202085,-0.31257153,-0.035786286,0.1217861,-0.64052975,0.010429442
4,-0.31584483,-0.3579855,-0.3450375,-0.26068863,-0.42290002,-0.43923968,-0.23862946,-0.46425623,-0.38688123,-0.33262756
5,-0.14748168,-0.26116732,-0.3679554,-0.17656758,-0.2510252,-0.6757237,-0.42049313,-0.20552593,0.09774482,-0.22014439
6,-1.051369,-1.0447662,-0.70215493,-1.059573,-1.021024,-0.9388342,-1.2797712,-0.71975785,-0.9308389,-0.69037986
7,0.09044501,0.008330852,-0.056797575,0.24388734,0.17106278,0.14129648,-0.009457447,-0.1044085,0.07835018,0.101034164
8,0.14471732,-0.021232426,0.14465356,0.11006997,0.25255933,0.07798949,-0.0321815,0.11669749,0.098501496,0.060915112
9,0.1884825,0.326452,0.37305325,0.53878355,0.3567803,0.13726047,0.39726663,0.67289156,0.30477673,0.28951392
10,-0.117806435,-0.4127516,-0.24791968,-0.5369575,-0.15561375,-0.22218782,-0.7238817,-0.1932725,-0.070030406,-0.55067265
11,0.21576452,0.55010873,0.3052928,0.6050315,0.24244836,0.587317,0.36503208,0.5058521,0.63946724,0.43173626
12,-0.07696518,-0.46523404,-0.1292222,-0.63811064,-0.34920165,-0.29016834,-0.012382686,-0.21269196,-0.30974793,-0.18836126
13,-0.38266152,-0.20440072,-0.5675638,-0.36735484,-0.2911881,-0.3969912,-0.34543568,-0.5458324,-0.40631402,-0.43475643
14,-0.5054363,-0.50481546,-0.8482045,-1.066053,-0.6023352,-0.6306735,-0.8226744,-0.5232869,-0.52121395,-0.6303206
15,-0.55033356,-0.5183012,-0.14491189,-0.18394399,-0.14708117,-0.2893967,-0.4186994,-0.28247896,-0.038938895,-0.6430502
16,0.35726574,0.23865986,0.42317793,0.5585543,0.1285924,0.23459682,0.07150601,0.20606652,0.229078,0.3002278
17,0.2693516,0.62610286,0.31680763,0.27230638,0.47126538,0.24239579,0.35570562,0.08480215,0.49892932,0.5366145
18,-1.5009469,-1.2999555,-0.9877117,-0.82240844,-1.4589998,-0.8735837,-1.3757482,-0.79871976,-1.3294644,-1.0715334
19,0.19474083,0.20704591,-0.1634407,-0.020796537,0.53812766,-0.3957013,0.2104094,-0.16041064,0.017047167,0.020686626
20,-0.18033925,-0.094936855,0.040064942,0.027078688,0.03790824,0.008645065,0.023989454,-0.16733347,-0.028427199,-0.09160648
21,-0.002833113,-0.09300029,-0.00946027,0.201018,0.1269849,0.08537841,0.15616702,0.09179717,0.14734274,-0.09212835
22,0.2715165,0.25116894,0.07290429,0.11756492,-0.29279768,0.23858482,-0.4857008,0.75453526,0.33740973,0.087462254
23,-0.33854252,-0.5419839,-0.8299599,-0.698534,-0.62087953,-0.3569845,-0.46572837,-0.5839783,-0.55950767,-0.43776792
24,-0.5020703,-0.37314588,-0.3483963,-0.5473004,-0.53793496,-0.38400638,-0.32023144,-0.4404076,-0.43411532,-0.6303711
25,-0.9983784,-0.8296894,-0.6089371,-0.772408,-1.0723609,-0.99370754,-1.0281932,-0.93048346,-0.8284584,-0.93071306
26,-1.2080343,-0.49769273,-0.6687176,-0.9192715,-0.66329527,-0.9178405,-0.836018,-0.71113247,-0.6013887,-0.15436113
27,-1.8572066,-2.2362103,-1.3410333,-2.114109,-1.5861694,-1.7400486,-1.6665606,-1.6974292,-1.4039997,-1.7241801
28,-0.7359956,-0.72003615,-0.59084034,-0.8462991,-0.5409031,-0.550733,-0.7634727,-0.6909325,-0.67616785,-0.51656413
29,-0.18746522,0.11668548,-0.15884241,-0.20961773,-0.2883707,-0.27987063,-0.24056417,-0.15046287,-0.29073548,-0.2307283
30,-0.43906188,-0.09239251,-0.19255626,-0.34572846,-0.37164372,-0.24900702,-0.1176866,-0.24155602,-0.28378588,-0.023580417
31,-0.40434808,-0.2350377,-0.05071306,-0.37673807,-0.30309805,-0.32136175,-0.3048493,-0.2129973,-0.058618844,-0.17076886
32,-1.9644715,-1.4063531,-1.9826578,-1.7746432,-1.5229414,-1.9172632,-1.7327926,-2.017152,-1.3185215,-1.6982918
33,-1.5487298,-1.321754,-1.6097275,-1.4647334,-1.6975334,-1.3270375,-1.2646261,-1.4339924,-1.7031584,-1.5774789
34,-0.629639,-0.494915,-0.4910915,-0.35941383,-0.31239805,-0.14431715,-0.5937955,-0.42426085,-0.31294978,-0.23968035
35,-4.071455,-3.5459843,-3.4655914,-4.0329947,-3.639771,-3.527792,-4.00531,-4.09328,-3.9578605,-3.3989697
36,-3.768155,-3.8610554,-3.6502736,-3.9526682,-4.3653383,-4.163457,-3.997398,-2.9549887,-3.8582094,-3.721511
37,-2.0469499,-1.936913,-1.2661418,-1.6680232,-2.1243305,-2.109353,-2.0622194,-2.405025,-2.0275846,-2.0337741
38,-1.1062987,-1.0174974,-0.8380406,-1.1300076,-0.55838287,-0.82942694,-1.0951381,-0.70748156,-1.1943263,-0.9612334
39,-3.5060134,-4.7442365,-5.239258,-4.2631454,-4.509465,-4.4700108,-4.945905,-4.4691486,-3.8017497,-5.125874
40,-3.9463644,-4.0271072,-3.5913463,-3.2620087,-4.669531,-4.1897144,-3.8660188,-4.042243,-4.3461885,-4.0817347
41,-2.3500156,-3.0214343,-3.2449245,-2.6776667,-2.570529,-2.399789,-2.6418834,-2.8082042,-2.6058373,-2.276198
42,0.4598388,0.41304618,0.33986744,0.27760744,0.29212075,0.2955891,0.3326116,0.4612828,0.35662162,0.40825123
43,-0.25043845,0.07787542,-0.24254778,-0.46171483,-0.27629894,-0.3633707,-0.04427974,-0.34089684,-0.10779046,-0.21540889
44,-0.1098602,-0.2053979,-0.15809809,-0.13455528,0.017437994,0.009968281,0.23640949,-0.16813971,-0.04525146,-0.11693248
45,0.22730419,0.097079724,0.09721708,0.22106834,0.22803831,-0.07735419,0.18672788,0.09134379,0.101790875,0.07781963
46,0.45958394,0.2880144,0.10719219,0.5753272,0.27638233,0.41500014,0.30875197,0.4610287,0.23198414,0.4456792
47,-0.38685232,-0.42665598,-0.33226365,-0.15536915,-0.22573555,-0.10828742,-0.17539841,-0.5671872,-0.34894884,-0.15972997
48,-2.7999375,-2.517828,-3.3184512,-3.7008538,-3.263494,-3.1536021,-3.239223,-3.1609979,-2.3009176,-3.1172664
