,0,1,2,3,4,5,6,7,8,9
0,-0.23350042,0.04158491,-0.06062591,-0.078306675,-0.46806192,-0.09597397,-0.05872792,-0.21173513,-0.42805216,-0.12529865
1,-0.39743146,0.10061422,-0.20327088,-0.33451593,0.22495365,-0.26397344,-0.0139698535,-0.31510174,0.013966918,-0.38122505
2,-0.035482332,-0.22949734,0.33616132,0.06400271,-0.27307063,-0.10806483,0.14801167,0.12711233,-0.21941428,0.11181784
3,-0.0030721426,-0.2058489,-0.064635634,-0.244796,0.037687644,-0.30530298,-0.55160975,-0.27762222,-0.4303429,0.25552008
4,-0.5729457,-0.19544145,-0.15072495,0.11488438,-0.26681542,-0.58299875,-0.14774308,-0.41057673,-0.36768246,-0.29356655
5,-0.20388651,0.0053859428,-0.30460423,-0.32768178,-0.5803348,-0.60106814,-0.63147426,0.253223,-0.41184562,-0.52574956
6,-0.4989433,-0.7570624,-1.0231125,-1.1383971,-1.0779735,-1.0345811,-1.0806719,-1.0695411,-0.8666833,-0.6399294
7,0.08392125,-0.07036686,-0.043938637,0.0468944,0.023728888,0.20564619,0.51579803,0.3455806,0.5004288,0.034968544
8,0.09552914,-0.046192504,0.29741123,0.025912017,0.0068363473,-0.044901073,0.017003417,0.15633646,0.10846491,0.09949127
9,-0.01709491,0.24952054,0.15958627,0.21978775,0.19479302,0.30251276,0.55891204,0.36526114,0.2315679,0.05538197
10,-0.4679854,-0.47395664,-0.5118006,-0.5463652,-0.5679133,-0.48316285,-0.43808448,0.07753402,-0.06701459,-0.61370486
11,0.34707296,0.27392596,0.53461844,0.17345178,0.57370174,0.4250511,0.54792774,0.8125464,0.32806486,0.4766734
12,-0.792781,-0.4266611,-0.5373541,-0.24453159,-0.08412248,-0.26470602,-0.06429684,-0.25657338,-0.17442381,0.15626012
13,-0.44482937,-0.42447704,-0.36730734,-0.720665,-0.4620693,-0.462117,-0.309603,-0.8302481,-0.53953123,-0.5932634
14,-0.62177604,-0.38862866,-0.93626976,-0.8123536,-0.6285647,-1.1554847,-0.6435134,-0.72358793,-0.89552236,-0.6165268
15,-0.21918292,-0.13916454,-0.46671677,-0.64991283,-0.62621176,-0.5255699,-0.28325242,-0.124622464,-0.23094827,-0.2656126
16,0.3564716,0.18490732,0.39145264,0.3254074,0.50476193,-0.17829497,0.11721635,0.04805664,-0.15060073,0.43543002
17,0.5647594,0.11910045,0.29760164,1.1321609,0.22761044,0.19688582,0.4602692,0.63881814,0.19157842,0.25423887
18,-1.2439758,-1.1012073,-2.020658,-1.0894372,-1.3405637,-1.2958646,-0.7947725,-0.86256564,-0.9544598,-1.3025908
19,0.5231365,-0.18371749,-0.15490383,-0.043556333,0.05984789,-0.36281753,0.25455064,-0.20912743,-0.33700585,-0.015423059
20,-0.1637058,-0.10013543,-0.16258214,-0.2781182,-0.20261589,-0.12927034,0.09680059,-0.16527939,0.03237532,-0.055287763
21,-0.05941829,0.26611,0.40547884,0.18910754,0.1222225,0.12538573,0.1367707,-0.28437173,0.3829175,0.2313692
22,-0.025860844,1.066873,0.21966615,0.6067705,0.12743382,0.83794665,0.9434476,0.026720881,0.021481767,-0.12223881
23,-0.7750235,-0.27653667,-0.57358015,0.05065626,-0.47901586,-0.2653033,-0.41256356,-0.8016082,-0.53922915,-0.067717075
