,0,1,2,3,4,5,6,7,8,9
0,0.013097562,0.24322867,-0.15138748,0.09462184,-0.23245329,0.05906079,0.19072437,-0.070982695,-0.07903597,-0.16554609
1,-0.68992126,-0.16280161,-0.34934768,-0.092363596,-0.12886997,-0.2548992,-0.10508016,-0.15683192,0.08619659,-0.13897157
2,0.12547691,0.14304484,0.30168498,-0.04285696,0.12803799,-0.07774784,-0.21069899,0.06685606,-0.08667992,0.11233659
3,-0.043384388,0.14834756,-0.051428583,-0.1390987,-0.37367997,0.10764061,-0.12729925,-0.018158324,-0.0045398474,-0.04922595
4,-0.20057881,-0.33569854,-0.241575,-0.1765346,-0.43275023,-0.3801227,-0.26152125,-0.49683005,-0.35959068,-0.10885288
5,-0.51235765,-0.31937063,-0.44299567,0.19519177,-0.16483402,-0.034669816,-0.3387331,-0.3717869,-0.24798967,-0.24712986
6,-0.7814249,-0.8360057,-1.1623149,-1.2218125,-0.7737799,-1.1665783,-0.99824005,-0.97294384,-0.59713733,-0.3137632
7,-0.029250145,0.2959594,-0.019187778,0.038944483,0.06820437,-0.21185434,0.29136613,0.16570008,0.09665218,0.19782278
8,0.25296772,-0.069403335,0.28851756,0.050533593,0.076247305,0.1082086,0.059340328,0.05404812,0.22124332,0.036879994
9,0.3200915,0.310963,0.25691074,0.28184628,0.17961788,0.1400193,0.30108467,0.21500945,0.2944513,0.27257025
10,-0.4260105,-0.7226801,-0.2634185,-0.72010225,-0.4048603,-0.6306593,-0.59076154,-0.34616277,-0.43068594,-0.98370296
11,0.79990184,0.25532886,0.5985756,0.21582443,0.65262413,0.4357485,0.19510913,0.47683272,0.4977495,0.3139642
12,-0.63338,0.13269228,-0.30528814,-0.49557522,-0.44241467,-0.5489167,-0.53760386,-0.4379948,-0.17656118,-0.3430826
13,-0.562071,-0.36963496,-0.14924073,-0.3619483,-0.13317814,-0.437518,-0.47514096,-0.34366104,-0.8087052,-0.59649265
14,-0.9948001,-0.70676816,-0.77251816,-0.4421243,-0.780337,-0.39959055,-0.5864423,-0.8589854,-0.92275643,-0.57250434
15,-0.3049262,-0.5923113,-0.32541817,-0.26440486,-0.5668596,-0.4318862,-0.45383096,-0.330079,-0.14646503,-0.11576402
16,-0.11874135,0.18563432,0.48708236,0.042624697,0.03732346,0.33628017,0.2983069,0.60934836,0.15721005,0.51004976
17,0.09010655,0.43502668,0.42645296,0.32943413,0.21468933,0.1326275,0.43141988,0.46948215,0.3135013,0.22132055
18,-1.3409061,-1.1884185,-1.3150443,-1.4021864,-0.9087141,-1.1135058,-0.82951164,-0.91305953,-0.6086534,-0.87562037
19,0.011921883,0.75043595,-0.03842807,0.3547666,0.4190594,-0.24330091,-0.22706747,-0.7589774,-0.09416008,0.32493877
20,0.043258287,0.06211447,0.25370327,-0.5560135,0.17420757,0.075506814,-0.19243717,0.3059379,-0.055914253,0.13463335
21,0.31745014,0.21484163,-0.026602209,-0.08618903,0.35169595,0.24828365,0.055104367,-0.2170516,0.26230976,0.044213504
22,0.039872684,0.048290372,-0.13124205,-0.10010147,0.58333254,0.8828956,-0.045625806,0.15010726,0.5689669,1.0917808
23,-0.6803788,-0.38029456,-0.8043153,-0.35482407,-0.23965955,-0.8021327,-0.4410059,-0.7814318,-0.283079,-0.3827402
24,-0.74424183,-1.1245277,-0.47220734,-0.3803351,-0.4860924,-0.48731655,-0.74021184,-0.74412763,-0.35586375,-0.35929596
25,-0.87205505,-0.92541057,-0.7477366,-0.5858666,-1.0201942,-0.7986357,-1.0082204,-0.7581786,-0.90564203,-0.8447559
26,-0.73215777,-0.37010002,-0.48105925,-1.0879776,-0.6646881,-0.47586846,-0.77414334,-0.2651378,-0.46152714,-0.5606375
27,-1.8868697,-1.3020883,-1.3745036,-2.261121,-1.4054846,-1.6648506,-1.4045237,-1.6823685,-1.5592282,-1.5877744
28,-0.7120892,-0.9611806,-0.88250285,-0.85054064,-0.71323735,-0.5897987,-0.5965586,-0.7921633,-0.81665045,-0.67191637
29,-0.23066764,0.0051092505,-0.010593563,-0.062633425,-0.16960812,-0.12619892,-0.3214773,0.028814435,-0.507787,-0.1809898
30,-0.155236,-0.3844991,-0.27967757,-0.3266976,-0.17186204,-0.3268873,-0.23989704,-0.30650002,-0.24916446,-0.029288694
31,-0.29754433,-0.12571871,-0.14841557,-0.056921035,-0.19224519,-0.21700116,-0.03698975,-0.24913591,-0.11979657,-0.03121093
32,-2.253251,-1.3668554,-1.7187871,-1.4757777,-2.0148578,-0.9808383,-2.208095,-1.073868,-1.4205275,-1.712238
33,-1.4523135,-1.5445694,-1.2157011,-1.4840885,-1.5521553,-1.4953899,-1.4134316,-1.7788887,-1.7566987,-1.6066263
34,-0.26748443,-0.47550583,-0.5584622,-0.23457772,-0.27446422,-0.25766313,-0.19159171,-0.33242577,-0.5473188,-0.6951979
35,-4.4466667,-3.045984,-3.932139,-3.5626488,-2.2811816,-4.3201337,-4.314043,-3.2484105,-4.567687,-3.7960095
36,-3.3154502,-4.638822,-3.889371,-3.296443,-3.890336,-3.4278862,-4.3036165,-3.5273247,-3.6465392,-4.317672
37,-2.4003985,-2.4501696,-2.6620417,-1.6821688,-1.5864973,-2.014134,-2.0364852,-2.2681742,-1.9430267,-1.6919832
38,-1.0345439,-1.4504428,-0.6957468,-0.17954636,-0.97294664,-0.65494615,-1.0053495,-0.7020517,-1.0286589,-0.84404457
39,-4.389182,-4.3725414,-5.028158,-4.443233,-3.6389308,-4.953784,-4.882948,-4.279361,-4.0487485,-3.8501632
