,0,1,2,3,4,5,6,7,8,9
0,-0.4163923,0.61787075,0.009092927,0.10941315,-0.4414634,-0.051991224,0.2206245,-0.4582516,-0.733874,-0.57821023
1,-0.89031565,-0.37953365,-0.17120516,0.07921487,-0.22735123,-0.58091897,-0.19398084,-0.23349059,0.31461266,-0.124565095
2,0.15293428,0.2271721,0.9543852,0.2923017,0.3757732,-0.048045814,-0.48775312,0.36467868,-0.29913118,-0.11009157
3,-0.20135754,-0.11451933,-0.79289424,-0.6017704,-0.35685754,0.074165955,-0.4541821,-0.23702145,0.02686429,-0.17349881
4,-0.26134977,-0.29950428,-0.028967172,-0.33436567,-0.51860523,-0.41385725,-0.13606733,-0.4917363,-0.22726077,0.02742675
5,-0.47897118,-0.13305788,-0.50343394,0.4763549,0.33287928,0.45142132,-0.32390076,-0.26622704,-0.120886296,-0.3715546
6,-1.367899,-0.7849082,-1.1304294,-1.2512329,-0.68278337,-1.6022751,-1.2980762,-1.1202734,-0.7360031,-1.2220258
7,-0.1753996,0.34385958,-0.41891402,0.10588431,-0.6417854,-0.19850448,0.33532393,0.07015863,0.40984726,0.58224577
8,0.13730174,-0.37674227,0.35252142,-0.35173008,-0.385802,0.07562435,-0.48019767,-0.27151334,0.005957067,-0.024611473
9,0.36546463,0.02244109,0.08324325,0.50740737,-0.23422304,-0.017745465,0.4257654,-0.15570354,0.16774723,0.38750196
10,-1.0528063,-1.5673391,-0.81403565,-1.0157093,-0.56195897,-1.0330354,-0.82367146,-0.83611774,-0.5623306,-1.4302304
11,1.1520172,-0.16791052,0.58698106,0.071693376,0.7673565,0.24195468,-0.18210715,0.18667823,-0.1745798,0.36663687
12,-0.92522407,0.07448608,-0.7367828,-0.8214518,-0.5360165,-0.097633444,-0.79748034,-0.47730568,-0.004093647,-0.6414238
13,-0.7142518,-0.12692761,-0.09248313,-0.21187189,-0.08599059,-0.38481295,-0.32509255,-0.29177856,-0.7751425,-0.60153115
14,-1.1424845,-0.39865303,-0.4238601,-0.2976572,-0.96740806,-0.5171754,-0.49448237,-0.91704,-0.93338144,-0.5943942
15,-0.6639696,-0.87815434,-0.65530175,-0.7706907,-0.8370947,-1.0052822,-0.5874356,-0.6453974,-0.30445552,-0.3570355
16,0.349472,0.1688981,0.6064103,0.18204214,0.35099408,0.14545608,0.66268885,0.8395468,0.23715693,0.759318
17,0.1801815,0.4336679,0.8507399,0.6028338,0.5622439,0.68816197,0.6644895,0.75833356,0.59502625,0.5058191
18,-1.5084051,-0.9079964,-1.2170452,-1.0163431,-0.8722812,-0.9427322,-0.4348365,-0.8176195,-0.5753317,-0.69061863
19,-0.20586157,0.47723192,-0.5321596,-0.027573705,0.17730492,-0.21232784,-0.16796088,-0.9224086,0.3826784,0.04798162
20,0.13870183,0.16444555,0.42152578,-0.5063052,0.19130255,0.14160338,-0.124917716,0.3986132,0.2298125,0.2040259
21,0.40535367,0.26196766,0.21148407,-0.2964897,0.0620929,0.16989732,0.087769926,0.30536467,0.7140372,0.020626038
